@relation dataset

@attribute SEQUENCE_ID real
@attribute TIME_ID real
@attribute ClassVar {0.0, 1.0}
@attribute DiscreteVar1 {0.0, 1.0}
@attribute DiscreteVar2 {0.0, 1.0}
@attribute DiscreteVar3 {0.0, 1.0}
@attribute ContinuousVar1 real
@attribute ContinuousVar2 real
@attribute ContinuousVar3 real


@data
0,618,1.0,0.0,0.0,1.0,5.004068425949145,5.0688779477053E29,0.8986671872379777
0,619,1.0,0.0,0.0,0.0,-9.68706302901281,5.2819959963688086E29,-0.575195628458929
0,620,1.0,1.0,1.0,0.0,10.83614622600531,5.504074470423247E29,-2.8235747349484637
0,621,1.0,0.0,0.0,0.0,-14.075027539514437,5.735490105784178E29,-0.6058388240929851
0,622,0.0,1.0,0.0,0.0,11.875112355378397,-6.717615358984601E29,1.0162426359211745
0,623,0.0,1.0,0.0,0.0,-8.105385640117923,7.867916303396004E29,-0.7284743507541658
0,624,1.0,1.0,0.0,0.0,11.058478013372888,8.198718304731754E29,-0.11900685386550985
0,625,1.0,1.0,1.0,0.0,-14.941933213464095,8.543428685347098E29,0.9448934693109589
0,626,0.0,1.0,1.0,1.0,11.63412270359768,-1.0006375513959761E30,1.0756255081010506
0,627,0.0,0.0,1.0,1.0,-8.052592198842687,1.1719832237624108E30,-1.9399442281053114
0,628,0.0,0.0,1.0,1.0,5.627755454352911,-1.3726695294058464E30,-3.3994493274518405
0,629,0.0,0.0,0.0,1.0,-4.718046525879907,1.6077206556851236E30,-3.0691944678610934
0,630,1.0,1.0,1.0,1.0,6.546989427489289,1.6753163430286593E30,1.0337266102983904
0,631,1.0,0.0,1.0,0.0,-9.192799817999731,1.7457540520451066E30,-2.233621904452238
0,632,1.0,0.0,1.0,0.0,10.621580144646618,1.81915327389591E30,0.19339041130484985
0,633,1.0,0.0,1.0,0.0,-16.470084568413863,1.8956385236794524E30,-0.48536569289237763
0,634,1.0,1.0,1.0,0.0,19.715570479657043,1.9753395516595855E30,0.6735887205296746
0,635,1.0,1.0,1.0,0.0,-27.509643723585256,2.0583915633751408E30,-0.755687599635527
0,636,1.0,1.0,1.0,0.0,34.807674950082344,2.1449354490038195E30,0.05186785478477496
0,637,1.0,0.0,0.0,1.0,-47.374690777857076,2.235118022369553E30,0.4215615966638091
0,638,0.0,0.0,0.0,1.0,35.18886052017572,-2.617851810270037E30,0.06503250365521679
0,639,1.0,1.0,1.0,0.0,-49.276455912407414,-2.727917879181314E30,-0.4723322426246276
0,640,0.0,0.0,1.0,0.0,36.418270329094945,3.1950369899089233E30,-0.6666696955443249
0,641,1.0,1.0,1.0,1.0,-49.24504071563859,3.329370476673065E30,0.5107844460115305
0,642,0.0,0.0,0.0,0.0,36.075856839810506,-3.8994802252894787E30,0.9636770561677982
0,643,0.0,0.0,1.0,0.0,-25.899746036724324,4.567213572043958E30,-1.327766992163072
0,644,1.0,1.0,1.0,1.0,32.56912100369599,4.7592394314837466E30,-1.2044128060895076
0,645,1.0,0.0,1.0,1.0,-45.46931985620736,4.9593389073883523E30,1.220918058760628
0,646,0.0,0.0,1.0,1.0,33.637501701673315,-5.808558745674439E30,0.02204178303927802
0,647,1.0,1.0,1.0,0.0,-43.67865119963129,-6.052776246706576E30,-0.7334047226009901
0,648,1.0,0.0,1.0,1.0,55.14767366805071,-6.307261731660679E30,-1.4606493636663653
0,649,1.0,0.0,1.0,0.0,-72.98242017474384,-6.572446911996313E30,-0.9824250145984347
0,650,1.0,1.0,1.0,1.0,94.31334487303307,-6.84878165023227E30,2.132987293828367
0,651,0.0,1.0,1.0,1.0,-69.28866332263262,8.021543051313812E30,2.602348760170195
0,652,0.0,1.0,0.0,0.0,50.768073265519824,-9.395124010399528E30,-0.20230613176294332
0,653,1.0,0.0,0.0,0.0,-68.64927157086342,-9.790136578605962E30,0.2794563980573108
0,654,0.0,0.0,0.0,0.0,52.67805101299667,1.1466565303752455E31,-0.5347224196051585
0,655,0.0,1.0,0.0,0.0,-37.86863094884897,-1.3430059816789773E31,0.1816364552581935
0,656,1.0,1.0,0.0,1.0,50.11139613356894,-1.39947189328934E31,-0.12002626017336018
0,657,1.0,1.0,0.0,1.0,-66.88725136032305,-1.4583118815735853E31,-0.9295447454635076
0,658,0.0,1.0,0.0,1.0,49.85030111835011,1.7080281045152375E31,-0.11435336402337715
0,659,1.0,1.0,1.0,0.0,-66.08095321843967,1.7798411606693138E31,0.5119949981055665
0,660,0.0,0.0,1.0,0.0,47.75945116826725,-2.0846149321062165E31,0.158463612704574
0,661,0.0,1.0,1.0,1.0,-35.658142944449786,2.441577097546179E31,-0.1193680390488362
0,662,1.0,0.0,0.0,1.0,44.16356444225448,2.5442317978681933E31,-0.3233669733733486
0,663,0.0,0.0,0.0,0.0,-33.57536835700107,-2.9798971468785418E31,-1.5734087935655965
0,664,1.0,1.0,0.0,1.0,41.238198659638094,-3.1051852030741363E31,0.23542451834907446
0,665,0.0,0.0,0.0,0.0,-29.744335023016976,3.636906250021427E31,0.12293153907827326
0,666,0.0,0.0,0.0,1.0,21.297179664887782,-4.259677348182031E31,0.3763260255149219
0,667,0.0,0.0,0.0,1.0,-14.829526340588455,4.989089589677546E31,-0.8082699690737607
0,668,0.0,0.0,1.0,1.0,11.027335334539389,-5.843403830680271E31,-1.2225954423621945
0,669,0.0,1.0,1.0,1.0,-6.0706070000219725,6.844007852465874E31,-1.3539335482028187
0,670,0.0,1.0,1.0,0.0,4.356007495372449,-8.015951805124775E31,-3.1754581651075675
0,671,1.0,0.0,1.0,0.0,-6.866737392999556,-8.352977873716996E31,-1.1516135602485724
0,672,0.0,0.0,1.0,0.0,4.438493719129624,9.783312571867468E31,-2.647306685736734
0,673,0.0,1.0,1.0,0.0,-2.3412147988161145,-1.1458572777982061E32,-2.446411457013579
0,674,1.0,0.0,0.0,0.0,1.8729971486160442,-1.194034185905016E32,0.3236561592986651
0,675,0.0,1.0,0.0,1.0,-0.37347347232566486,1.3984964211339249E32,-1.2754266387554822
0,676,0.0,0.0,1.0,1.0,-0.5406965462942326,-1.637970053966258E32,-3.4238100789547365
0,677,0.0,0.0,1.0,0.0,0.7480317267817722,1.91845031359812E32,-5.750113236370707
0,678,0.0,0.0,1.0,0.0,1.2550690963654851,-2.2469590312916314E32,-4.077877832220764
0,679,0.0,0.0,1.0,0.0,0.6859432769315015,2.631720432119913E32,-2.2808995094437017
0,680,1.0,1.0,1.0,0.0,-2.3192156702187328,2.7423695992349326E32,-0.46090218782037196
0,681,0.0,1.0,1.0,0.0,2.718317961816426,-3.21196337192779E32,-0.9526220039897499
0,682,0.0,1.0,0.0,1.0,-1.8251545861882954,3.761968738817663E32,-0.5226968570680183
0,683,0.0,0.0,0.0,0.0,2.169229205015514,-4.4061550998781205E32,-1.0489767453052983
0,684,1.0,1.0,1.0,1.0,-5.49651307171631,-4.591409348783422E32,-3.0996362737820213
0,685,0.0,0.0,1.0,1.0,3.0955606436899608,5.3776262170983175E32,-3.4834375416685326
0,686,1.0,1.0,1.0,1.0,-4.122398476006428,5.60372540860648E32,0.9021827660883021
0,687,0.0,1.0,1.0,0.0,2.3387182081804574,-6.563287736199548E32,1.1856554885506374
0,688,0.0,1.0,1.0,1.0,-3.129354218211326,7.68716215858614E32,0.8237857187633033
0,689,0.0,1.0,1.0,1.0,1.5607897404740807,-9.003484903835108E32,-0.7760696896774146
0,690,0.0,0.0,1.0,0.0,-1.7495043720791152,1.0545210149241359E33,-1.7953457716116172
0,691,0.0,0.0,1.0,0.0,0.03566440220515288,-1.2350935030089936E33,-1.687048200404617
0,692,0.0,1.0,1.0,1.0,0.5773190847155698,1.4465865920033572E33,-3.322666573994691
0,693,0.0,0.0,0.0,0.0,-1.3123674437751753,-1.694295017394039E33,-3.5182774338663068
0,694,0.0,0.0,1.0,0.0,1.6419401666651259,1.9844201666426096E33,-3.566258948155408
0,695,0.0,1.0,1.0,0.0,-1.1512068850156623,-2.3242253310965425E33,-1.2491646752627132
0,696,1.0,1.0,1.0,0.0,0.7743093099990994,-2.421946044107956E33,-1.9473353882146154
0,697,0.0,1.0,1.0,1.0,-0.6815557391668219,2.8366716086082665E33,-2.435764577500721
0,698,0.0,0.0,1.0,0.0,-0.36713984728135896,-3.3224133273571536E33,-2.7718578556182134
0,699,0.0,0.0,1.0,1.0,1.1559702053378664,3.8913317580726695E33,-3.1819817151051044
0,700,0.0,0.0,0.0,1.0,-0.9205540949174755,-4.5576697898181604E33,-0.8765852970367234
0,701,0.0,0.0,1.0,0.0,1.3920666796042203,5.338109214134293E33,5.943103821937079E-5
0,702,0.0,0.0,1.0,0.0,0.6680854429553236,-6.252188354163835E33,-0.013178407642748136
0,703,0.0,0.0,1.0,1.0,0.25764228781537185,7.322791207126188E33,0.1660923789838854
0,704,0.0,0.0,1.0,0.0,-0.5849430705077816,-8.5767203458374E33,-1.4777552955881221
0,705,0.0,0.0,1.0,0.0,1.5106664378493861,1.0045367921881486E34,-1.3133343931383676
0,706,1.0,1.0,0.0,1.0,-2.929519303931791,1.0467719620167603E34,-0.6196772579842066
0,707,1.0,1.0,1.0,1.0,1.1611859759051275,1.090782885191913E34,-0.17185260608610933
0,708,1.0,0.0,0.0,0.0,-3.524010465827227,1.1366442222384857E34,-1.5687444790581693
0,709,1.0,1.0,1.0,1.0,3.9891954798198634,1.184433772740048E34,0.7440430873417984
0,710,1.0,1.0,1.0,1.0,-7.670441666717345,1.2342326073187717E34,0.06776731775657321
0,711,0.0,0.0,1.0,1.0,4.591144152657931,-1.445578279548021E34,-2.1518098042410174
0,712,1.0,0.0,1.0,1.0,-7.751032481359419,-1.5063567842399903E34,-0.4355809219771436
0,713,0.0,1.0,1.0,0.0,6.714705261812592,1.7643000481713297E34,-0.784451562371363
0,714,0.0,1.0,0.0,0.0,-4.181860142106049,-2.0664126138933614E34,-2.1344152638410243
0,715,0.0,0.0,1.0,1.0,4.106452781511628,2.420257878065269E34,-2.55732397814453
0,716,0.0,1.0,1.0,1.0,-2.039582449524173,-2.8346943669205095E34,-1.5331296554449119
0,717,0.0,1.0,0.0,0.0,1.9594730674642518,3.3200975097225446E34,-1.2425005701026732
0,718,1.0,1.0,0.0,0.0,-1.702726008488189,3.4596890938846695E34,0.020228964256327725
0,719,0.0,1.0,1.0,0.0,1.6581995704410877,-4.0521141464358943E34,-2.2359739643316487
0,720,0.0,1.0,1.0,0.0,1.2336109444873942,4.745983991674037E34,-0.4455024676153827
0,721,0.0,1.0,1.0,1.0,-0.14871427295116657,-5.558669680872123E34,-1.8949707773647244
0,722,0.0,1.0,1.0,0.0,1.8263736269935287,6.510516823329642E34,-2.4109682563964507
0,723,1.0,1.0,1.0,0.0,-3.4561748671981523,6.784247746720111E34,0.7112115319791816
0,724,1.0,0.0,1.0,1.0,3.4043261853294413,7.069487528846911E34,-2.4352863170610375
0,725,1.0,0.0,1.0,1.0,-4.877763695362145,7.366720053035213E34,0.13859393118953423
0,726,0.0,1.0,1.0,1.0,4.207017242400398,-8.628171413581956E34,-1.9844841709475065
0,727,0.0,0.0,1.0,1.0,-4.293911744849881,1.0105629290403145E35,-4.638834568718896
0,728,1.0,0.0,1.0,1.0,2.7569780489851565,1.0530514643159074E35,-0.5323843615193924
0,729,0.0,1.0,1.0,1.0,-2.4593486836657372,-1.2333723116976033E35,-2.787631632431941
0,730,0.0,1.0,1.0,0.0,3.4432990869607654,1.4445706699154633E35,-3.8304028977887294
0,731,0.0,1.0,1.0,1.0,-4.023789646434577,-1.6919338958629433E35,-3.312151678037033
0,732,0.0,0.0,1.0,0.0,2.919773963521081,1.981654734923754E35,-3.768613195583184
0,733,0.0,1.0,1.0,0.0,-1.334336485117463,-2.3209863565283406E35,-2.525575227429555
0,734,0.0,0.0,0.0,1.0,1.1398771858586088,2.7184239374564765E35,-2.1509924439341854
0,735,1.0,0.0,1.0,0.0,-3.5715038023778987,2.8327185034270714E35,-0.35639875830811496
0,736,0.0,1.0,1.0,1.0,2.76609191941558,-3.317783306279426E35,-0.36975521250058774
0,737,0.0,1.0,1.0,1.0,-1.0150158102096158,3.885908908389292E35,0.8615686078579886
0,738,0.0,0.0,1.0,0.0,2.1085120550405994,-4.551318350333367E35,1.1521524505577838
0,739,0.0,0.0,0.0,1.0,-0.32048256056874547,5.330670176380277E35,-0.06642257393955137
0,740,1.0,1.0,0.0,1.0,0.6331432750668855,5.554795128249206E35,-1.5771606770078024
0,741,0.0,1.0,0.0,0.0,0.6621886577885261,-6.505978805875362E35,-3.4326378631765655
0,742,0.0,0.0,0.0,1.0,0.29296605238272416,7.620039847597497E35,-4.784738156725007
0,743,0.0,0.0,0.0,0.0,0.15959784045141312,-8.924868803220947E35,-2.358901129915961
0,744,0.0,1.0,1.0,0.0,-1.249823965306386,1.0453132102691061E36,-1.537098087302086
0,745,0.0,0.0,0.0,0.0,0.06192867578189065,-1.2243089861094216E36,-2.3606307201079773
0,746,0.0,0.0,0.0,0.0,1.4065890854158853,1.4339553721725126E36,-2.5796160833635176
0,747,0.0,0.0,1.0,0.0,-1.6509504811429407,-1.679500871684883E36,-0.6636607529754877
0,748,1.0,0.0,0.0,1.0,0.8115244194230478,-1.7501145167942866E36,1.075501331090241
0,749,1.0,1.0,0.0,0.0,-2.8152209887327877,-1.8236970718695627E36,-0.7678524135810743
0,750,1.0,1.0,0.0,1.0,3.7269897963224867,-1.900373363017221E36,1.6798409547226838
0,751,1.0,1.0,0.0,0.0,-7.2238970992600615,-1.9802734645853965E36,-0.08668174547400782
0,752,1.0,1.0,1.0,1.0,7.790644691123258,-2.0635329198231422E36,0.6264933762426724
0,753,0.0,0.0,1.0,0.0,-3.6183332182076597,2.4168850752605404E36,0.6190961681048218
0,754,0.0,0.0,0.0,1.0,1.705895008654992,-2.830744017167309E36,-0.048896408514203404
0,755,1.0,1.0,1.0,1.0,-4.206492344633514,-2.949761016082761E36,0.6669117142260395
0,756,0.0,1.0,1.0,1.0,3.7641764584977535,3.4548677691881995E36,0.3552460302236054
0,757,1.0,0.0,0.0,1.0,-5.0221309438861805,3.6001256911496393E36,1.2067366582069705
0,758,0.0,1.0,0.0,1.0,3.357840812334386,-4.216598615130084E36,-2.7459864242477314
0,759,0.0,1.0,1.0,1.0,-2.915981288920308,4.93863420514057E36,-3.1962864074255104
0,760,0.0,1.0,1.0,1.0,2.396427124853976,-5.784308642674063E36,-1.99769138560079
0,761,1.0,0.0,0.0,0.0,-2.705128720367122,-6.027506562117405E36,2.3370547589111936
0,762,0.0,1.0,0.0,0.0,2.8245499688708087,7.059635691329352E36,2.9436699297922067
0,763,0.0,1.0,1.0,1.0,-1.280021751172199,-8.268503000481759E36,0.6632712681148746
0,764,0.0,0.0,1.0,1.0,-0.2786443192942638,9.684372516976427E36,1.1114158216728476
0,765,1.0,1.0,0.0,1.0,0.5777579575647317,1.0091546371750908E37,-1.330490674956044
0,766,1.0,0.0,1.0,0.0,-1.768273203556879,1.0515839616317684E37,-1.9255420325046821
0,767,1.0,1.0,0.0,1.0,1.13638346135141,1.0957972025543006E37,0.3162504059682679
0,768,0.0,1.0,0.0,0.0,-0.5471944797602277,-1.2834376805545347E37,-1.5265966697630229
0,769,0.0,1.0,0.0,0.0,0.055419519034186404,1.5032090573215155E37,-1.330390850350571
0,770,0.0,1.0,0.0,0.0,0.7118158685006031,-1.760613315511446E37,-0.8089111329288775
0,771,1.0,1.0,0.0,1.0,-3.200890446649057,-1.8346372865211746E37,0.953447668187641
0,772,0.0,1.0,0.0,0.0,3.6508001476576877,2.1487941547787634E37,-0.7021516698981342
0,773,1.0,1.0,1.0,0.0,-5.869648426487872,2.2391389652024034E37,-1.9175268608569187
0,774,0.0,0.0,0.0,0.0,3.7600608396267132,-2.622561285281477E37,-3.810334310404361
0,775,1.0,1.0,0.0,1.0,-5.713926072837464,-2.7328253613523314E37,0.8015677261112033
0,776,1.0,0.0,0.0,0.0,6.773085659273275,-2.8477254268812753E37,-0.6655250077296037
0,777,0.0,0.0,0.0,0.0,-4.1964439865198155,3.3353599627861475E37,-1.6424370177853909
0,778,0.0,1.0,0.0,1.0,5.390407959516151,-3.9064953300431405E37,-1.108003020216171
0,779,0.0,0.0,1.0,1.0,-4.57429004331225,4.575429918784851E37,-0.06689848819932598
0,780,1.0,0.0,0.0,1.0,3.949288070282145,4.767801229782682E37,-0.8391691137111571
0,781,0.0,0.0,0.0,0.0,-2.9455442638029545,-5.58422282648063E37,-0.9058443662679241
0,782,0.0,0.0,0.0,0.0,1.7681614887930517,6.54044560016372E37,-0.29955179930284437
0,783,1.0,1.0,0.0,0.0,-3.2994223441374095,6.815434861707834E37,-0.5363896814081408
0,784,0.0,0.0,1.0,0.0,3.091733061721893,-7.98248607542632E37,0.9055166811295849
0,785,0.0,0.0,0.0,0.0,-2.5725085329976825,9.349379054648892E37,-0.4368792255813519
0,786,0.0,1.0,1.0,0.0,1.2546053981685086,-1.095033400391357E38,-2.3041276475523116
0,787,0.0,1.0,0.0,0.0,0.24626993008529247,1.2825430875822897E38,-3.023293240684591
0,788,0.0,1.0,0.0,0.0,1.67723383696848,-1.5021612773795134E38,-1.6160814206148282
0,789,1.0,0.0,0.0,0.0,-3.056911238286647,-1.5653187815679764E38,-0.09048149072738942
0,790,1.0,1.0,1.0,0.0,3.2617460192906544,-1.631131706579345E38,-0.0702190754920924
0,791,0.0,1.0,1.0,0.0,-2.3346382753744637,1.9104409915368593E38,0.8130166796749336
0,792,1.0,0.0,1.0,1.0,2.2862437956517363,1.99076438073731E38,1.163260332372393
0,793,0.0,0.0,1.0,0.0,0.11129150379876163,-2.331655906209952E38,1.3541525368297647
0,794,1.0,0.0,1.0,0.0,-3.0879509202768123,-2.4296890334647058E38,-1.2562911471418792
0,795,0.0,1.0,0.0,0.0,1.7680396427682705,2.8457404803643E38,-2.8450862284024767
0,796,1.0,1.0,0.0,0.0,-2.572111070435492,2.9653879969221903E38,0.27802442111470926
0,797,1.0,1.0,1.0,1.0,1.7675349845224344,3.0900660242793783E38,-0.9482334986504533
0,798,0.0,1.0,1.0,0.0,-0.6555150989808189,-3.6191981159624954E38,0.04527858801081286
0,799,0.0,1.0,1.0,0.0,2.298601595902169,4.238936935220065E38,-0.9231375091497905
0,800,0.0,0.0,0.0,1.0,-3.9410326335463504,-4.964797660985265E38,-1.437330263927385
0,801,0.0,1.0,0.0,0.0,3.995789970663031,5.814952237133269E38,-1.602019455397511
0,802,0.0,0.0,0.0,1.0,-0.8960367794977508,-6.810684307612021E38,-2.9456035085012315
0,803,1.0,1.0,0.0,1.0,0.6887683169331003,-7.097035599688119E38,-0.6216179114813019
0,804,0.0,0.0,0.0,0.0,-1.1933312649885888,8.312307138259297E38,0.39615922658360136
0,805,1.0,1.0,1.0,0.0,-0.6876401920669726,8.661793295841675E38,-0.6932399119649446
0,806,1.0,0.0,1.0,1.0,0.14992298762913653,9.025973397272628E38,-1.5067747649807923
0,807,0.0,0.0,0.0,0.0,-0.35565843377083795,-1.0571549493592063E39,-1.949328192787954
0,808,1.0,1.0,1.0,0.0,-0.9211958047174491,-1.1016024192463828E39,2.064039103338475
0,809,1.0,0.0,0.0,1.0,-3.191679280969254,-1.147918657359607E39,-2.1093250101290812
0,810,1.0,0.0,1.0,1.0,2.4697861131441816,-1.1961822349806985E39,-2.5194078201806387
0,811,1.0,1.0,1.0,0.0,-1.947136389282068,-1.2464750268756874E39,2.3616572254038366
0,812,0.0,1.0,1.0,0.0,1.5582864333417397,1.4599170481850262E39,-0.12327136350679091
0,813,0.0,1.0,1.0,0.0,-2.7432059742649564,-1.7099081342396145E39,-0.4336496521836688
0,814,0.0,0.0,1.0,0.0,0.982202776302245,2.0027068189755437E39,-1.3787667771942893
0,815,0.0,0.0,1.0,0.0,-0.5713475278397017,-2.3456433257771092E39,-1.4301125653894895
0,816,0.0,0.0,1.0,0.0,0.327404755920346,2.747303079827326E39,-0.686314966936055
0,817,0.0,0.0,0.0,0.0,1.4625136590796908,-3.2177416444711065E39,0.5583179404211305
0,818,1.0,1.0,1.0,1.0,-1.157949814870232,-3.3530297353361544E39,2.675757620211621
0,819,0.0,0.0,1.0,0.0,1.7819907193408269,3.927190812605648E39,1.8197389158594877
0,820,0.0,0.0,1.0,0.0,-0.019455728442108744,-4.599669223353312E39,-0.07083722600114495
0,821,1.0,1.0,1.0,1.0,0.39333323455838265,-4.7930596619260986E39,-0.36513362297212637
0,822,0.0,0.0,1.0,0.0,0.4435436403212429,5.613806424147266E39,-2.840131128538156
0,823,0.0,1.0,0.0,1.0,-0.854966449579092,-6.575094989560973E39,-1.7304616443465848
0,824,1.0,0.0,0.0,1.0,0.8294230085937336,-6.851541064690245E39,-0.7022575261677956
0,825,0.0,0.0,1.0,0.0,2.494061473390481,8.024774978246438E39,-1.2108747035736567
0,826,1.0,1.0,0.0,1.0,-4.326727754957431,8.362172012061753E39,-2.0823163287329813
0,827,0.0,0.0,0.0,0.0,5.265586577937718,-9.794081082285624E39,-2.4541340902442945
0,828,0.0,0.0,0.0,1.0,-3.625120466813839,1.1471185250437631E40,-2.223851824993751
0,829,0.0,0.0,0.0,1.0,2.577019831808031,-1.3435470866976876E40,-6.125247131939513
0,830,0.0,0.0,1.0,1.0,-1.951650385401833,1.5736113878075307E40,-3.4325215887461438
0,831,0.0,0.0,1.0,0.0,1.212783048927049,-1.843071094682613E40,-3.064486860392209
0,832,1.0,1.0,0.0,0.0,-2.7786086158968453,-1.920561955440997E40,0.6615999746482153
0,833,0.0,0.0,1.0,0.0,3.387041890767435,2.249432263293563E40,-0.9686977755708708
0,834,1.0,1.0,1.0,0.0,-6.274772226122018,2.344008344923401E40,0.06158796706448183
0,835,1.0,1.0,0.0,1.0,7.575450748021097,2.4425608233367364E40,0.5188784076921573
0,836,0.0,1.0,0.0,1.0,-6.876759315121404,-2.8608163904865707E40,-1.856041410749053
0,837,1.0,1.0,1.0,1.0,9.421763759231292,-2.981097764987034E40,0.8508577491224062
0,838,1.0,0.0,1.0,1.0,-13.694704853728611,-3.106436300478266E40,-1.9671398699272962
0,839,1.0,1.0,1.0,1.0,16.497944460900168,-3.237044622376236E40,-0.046701919835786206
0,840,0.0,1.0,1.0,0.0,-12.669081769280782,3.7913448148159645E40,-1.4827537704591143
0,841,0.0,1.0,0.0,0.0,9.112703770246979,-4.44056143232282E40,-1.0380041143518144
0,842,1.0,0.0,1.0,0.0,-13.905293389831586,-4.627262275623948E40,1.5606555189834919
0,843,0.0,0.0,1.0,0.0,10.098067136308792,5.4196184736564065E40,1.4621508888302852
0,844,1.0,1.0,1.0,0.0,-12.715693578777934,5.647483205362806E40,0.7625289794547634
0,845,0.0,0.0,1.0,0.0,9.212030664876613,-6.614538464933119E40,2.337970279075499
0,846,0.0,0.0,0.0,0.0,-7.137315532976475,7.7471888827457E40,-0.28502967526917955
0,847,1.0,1.0,0.0,0.0,8.432876056316905,8.072914969337672E40,1.9363341000618621
0,848,1.0,1.0,1.0,0.0,-15.040430570957591,8.412336021302544E40,0.14098425798332806
0,849,1.0,1.0,0.0,1.0,17.873247648142733,8.766027835557682E40,0.9832109638746442
0,850,0.0,1.0,0.0,1.0,-13.591801425125702,-1.026709176362141E41,0.43332278480128716
0,851,0.0,1.0,1.0,0.0,10.257111268364639,1.2025192625448278E41,1.4237452417386258
0,852,1.0,1.0,0.0,0.0,-14.719211554675853,1.2530784911074042E41,-0.33069068505861005
0,853,1.0,0.0,0.0,1.0,16.652294554570712,1.3057634532631649E41,-0.22660345752246558
0,854,1.0,0.0,1.0,1.0,-21.978201101732576,1.3606635242545269E41,0.5857586378029462
0,855,1.0,1.0,1.0,1.0,27.871451600527276,1.4178718370544066E41,0.5529160749296511
0,856,0.0,0.0,1.0,1.0,-21.51462420183214,-1.6606632483007548E41,-1.5292989953015006
0,857,0.0,0.0,1.0,0.0,14.724613707157271,1.945029411111007E41,-2.242904056268067
0,858,0.0,0.0,1.0,0.0,-9.776210580991712,-2.2780894404436683E41,-1.818953580246958
0,859,1.0,1.0,1.0,0.0,11.586601130413175,-2.3738703965521277E41,-0.6061159668933174
0,860,0.0,0.0,1.0,0.0,-7.679626094658486,2.7803636554154836E41,0.43048399551920635
0,861,0.0,0.0,1.0,0.0,6.149796821755361,-3.256463397320772E41,-0.842902726185095
0,862,1.0,0.0,1.0,1.0,-10.644415083385816,-3.393379521942657E41,-0.36886170527648354
0,863,1.0,1.0,1.0,1.0,15.10664231056247,-3.536052206026226E41,-0.7261856566336606
0,864,0.0,1.0,1.0,1.0,-10.950259341702422,4.14155341065233E41,-1.7990450334312962
0,865,1.0,0.0,1.0,0.0,13.518610320244116,4.315682634204359E41,0.7164912457038995
0,866,0.0,1.0,1.0,0.0,-9.889317085376302,-5.054685024876448E41,-0.23462741638579832
0,867,1.0,0.0,1.0,1.0,11.312286199848426,-5.267206340288668E41,2.1322953089577568
0,868,1.0,0.0,1.0,1.0,-15.482610885481998,-5.488662991786572E41,-0.3210606967620352
0,869,1.0,0.0,1.0,1.0,18.682730184938226,-5.719430660420359E41,0.8250503677038588
0,870,0.0,0.0,1.0,1.0,-12.053288156299507,6.698805950399976E41,0.04306463238848551
0,871,0.0,1.0,1.0,0.0,10.09681182371271,-7.845886037512699E41,-0.10686360684853058
0,872,0.0,0.0,1.0,0.0,-6.456715506035274,9.189388104302556E41,-0.29101214648399854
0,873,0.0,0.0,1.0,1.0,6.835565293139489,-1.0762946763150795E42,1.5810794331220455
0,874,0.0,1.0,1.0,1.0,-2.9758837702552103,1.2605956099751663E42,-1.0709166167813806
0,875,1.0,0.0,1.0,1.0,1.048800699432212,1.313596625056485E42,-0.08397628135294537
0,876,0.0,0.0,1.0,0.0,0.2933434291586305,-1.53853231393262E42,-1.307316188053572
0,877,0.0,0.0,1.0,0.0,0.5459981202024835,1.8019852029637157E42,0.4117710111087658
0,878,0.0,0.0,1.0,1.0,-0.9947300346655287,-2.1105508427055323E42,-0.711689312632825
0,879,1.0,0.0,1.0,0.0,0.9335485605019945,-2.1992877351387287E42,0.019632729268558136
0,880,0.0,0.0,0.0,0.0,-0.536511113957318,2.575886070049183E42,-1.3115821344732912
0,881,0.0,1.0,0.0,0.0,0.862424844470684,-3.016971785847241E42,-0.5165785676687316
0,882,0.0,0.0,0.0,1.0,-0.6435326520970663,3.5335874759493917E42,-0.6255390012491558
0,883,0.0,1.0,0.0,1.0,0.3666043476523769,-4.1386666288229624E42,-0.47000048163002583
0,884,0.0,1.0,1.0,0.0,0.6346706230825583,4.847357418237052E42,-1.1768316904727238
0,885,0.0,1.0,1.0,0.0,0.8708194791331301,-5.677401938222865E42,-0.4310658923992835
0,886,1.0,0.0,0.0,1.0,-0.29063668393053543,-5.916105026960726E42,2.7358606260470455
0,887,1.0,1.0,1.0,1.0,0.47466214852120836,-6.164844249337352E42,-0.06645715719340087
0,888,0.0,1.0,1.0,0.0,0.3989983501437189,7.220490603467676E42,0.9582721753273346
0,889,0.0,0.0,1.0,1.0,-0.20147523213475615,-8.456902144830171E42,0.07806047587159187
0,890,0.0,0.0,1.0,0.0,0.2149683611672824,9.905032471461941E42,-0.5676895721880785
0,891,0.0,0.0,1.0,0.0,-0.7938810248030207,-1.160113556719955E43,-0.7760145950473221
0,892,1.0,1.0,1.0,0.0,-1.2050876165050857,-1.2088898618484236E43,-0.6134492180987846
0,893,1.0,0.0,0.0,1.0,0.26764833274753985,-1.259716938583003E43,0.018282425459962004
0,894,0.0,1.0,0.0,1.0,0.5461644470312045,1.4754264585103393E43,-1.4012236563121903
0,895,0.0,1.0,0.0,1.0,2.033525932203282,-1.7280733217106986E43,-3.129753720036766
0,896,0.0,1.0,1.0,0.0,0.14014283312359144,2.0239825495764084E43,-1.0894518331673477
0,897,0.0,0.0,1.0,0.0,-0.19511271931133967,-2.37056223802732E43,0.03746818604728919
